INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,REMAINS_COLLECTED,MONTH,YEAR,TIME_OF_DAY,TIME,HEIGHT,SPEED,PHASE OF FLIGHT,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE OF BIRD,DAMAGE LEVEL
8/20/06 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-17A,,R1101,Barn owl,FALSE,8,2006,Night,1,,,Approach,,,,,Small,C
8/20/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,ZT104,Brown-headed cowbird,TRUE,8,2006,,,,,,,,,2 to 10,Small,
8/16/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,ZX3,Sparrows,FALSE,8,2006,Day,1205,0,,Landing Roll,Some Cloud,None,1,1,Small,N
8/14/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,8,2006,,,,,,,,,1,Small,
8/11/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,YL001,European starling,TRUE,8,2006,,,,,,,,,2 to 10,Small,
8/10/06 0:00,WA,KGEG,SPOKANE INTERNATIONAL,QXE,HORIZON AIR,DHC8 DASH 8,C,N5111,Killdeer,TRUE,8,2006,Day,912,0,,Landing Roll,Some Cloud,None,,1,Small,N
8/10/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,F1005,Red-necked grebe,TRUE,8,2006,,,,,,,,,1,Medium,
8/9/06 0:00,WA,KGEG,SPOKANE INTERNATIONAL,QXE,HORIZON AIR,DHC8 DASH 8,C,N5111,Killdeer,TRUE,8,2006,Day,1110,0,,Landing Roll,No Cloud,None,1,1,Small,N
8/8/06 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,TRUE,8,2006,,,,,,,,,1,Small,
8/5/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,TRUE,8,2006,,,,,,,,,1,Small,
8/4/06 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,QXE,HORIZON AIR,DHC8 DASH 8,C,UNKBS,Unknown bird - small,FALSE,8,2006,Day,1943,0,,Landing Roll,,,Over 100,Over 100,Small,N
8/2/06 0:00,WA,KGEG,SPOKANE INTERNATIONAL,MIL,MILITARY,KC-135R,,T1009,White-throated swift,FALSE,8,2006,Day,1150,,,Approach,,,,,Small,N
7/31/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SKW,SKYWEST AIRLINES,EMB-120,C,YI005,Barn swallow,TRUE,7,2006,Day,1318,,,Climb,Some Cloud,None,,1,Small,
7/28/06 0:00,WA,0S9,JEFFERSON COUNTY INTL,BUS,BUSINESS,C-150,A,UNKBM,Unknown bird - medium,FALSE,7,2006,Dusk,,200,65,Approach,Overcast,None,1,1,Medium,N
7/27/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,USA,1US AIRWAYS,A-321,D,UNKBS,Unknown bird - small,FALSE,7,2006,Day,1305,100,,Climb,No Cloud,None,1,1,Small,N
7/25/06 0:00,WA,KGEG,SPOKANE INTERNATIONAL,ASA,ALASKA AIRLINES,B-737-400,D,YM1201,Common raven,FALSE,7,2006,Day,,0,,Take-off run,No Cloud,None,1,1,Medium,M
7/23/06 0:00,WA,KGEG,SPOKANE INTERNATIONAL,DAL,DELTA AIR LINES,B-737-800,D,UNKBL,Unknown bird - large,FALSE,7,2006,Day,1950,350,140,Approach,No Cloud,None,2 to 10,1,Large,M
7/22/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNKC,UNKNOWN COMMERCIAL,UNKNOWN,,K5114,American kestrel,TRUE,7,2006,,750,100,,Climb,,,,1,Small,
7/21/06 0:00,WA,KGEG,SPOKANE INTERNATIONAL,SWA,SOUTHWEST AIRLINES,B-737,D,UNKBS,Unknown bird - small,FALSE,7,2006,Day,1920,300,,Approach,,,,1,Small,N
7/20/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,K5114,American kestrel,TRUE,7,2006,Day,626,0,,Taxi,,,,1,Small,N
7/20/06 0:00,WA,KGEG,SPOKANE INTERNATIONAL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,FALSE,7,2006,Night,2120,300,140,Approach,No Cloud,None,,1,Small,N
7/19/06 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,AMF,AMERIFLIGHT,PA-30 TWIN COMANCHE,A,UNKBM,Unknown bird - medium,FALSE,7,2006,Day,800,0,,Take-off run,,,,1,Medium,N
7/19/06 0:00,WA,KEAT,PANGBORN MEMORIAL,UNK,UNKNOWN,UNKNOWN,,YI003,Bank swallow,TRUE,7,2006,,,,,,,,,1,Small,
7/14/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,FALSE,7,2006,Night,2155,500,130,Approach,No Cloud,None,2 to 10,1,Medium,N
7/9/06 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,BUS,BUSINESS,LEARJET-35,D,K5114,American kestrel,TRUE,7,2006,Day,950,0,100,Landing Roll,No Cloud,None,2 to 10,1,Small,M
7/8/06 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-17A,,UNKBM,Unknown bird - medium,FALSE,7,2006,Day,1300,100,130,Approach,,,,,Medium,N
7/8/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,NE1,Gulls,TRUE,7,2006,Day,1830,,175,Approach,No Cloud,None,1,1,Medium,M
6/28/06 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,6,2006,Day,,,,Approach,No Cloud,None,,1,Small,N
6/27/06 0:00,WA,KGEG,SPOKANE INTERNATIONAL,FFT,FRONTIER AIRLINES,A-318,D,ZT002,Western meadowlark,TRUE,6,2006,Day,700,0,,Take-off run,No Cloud,None,1,1,Small,
6/26/06 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-17A,,UNKBM,Unknown bird - medium,FALSE,6,2006,Day,1215,,130,Approach,,,,,Medium,N
6/22/06 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,6,2006,Day,,,,Approach,No Cloud,None,2 to 10,2 to 10,Small,N
6/20/06 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-767-300,D,YM1102,American crow,TRUE,6,2006,Dawn,540,0,,Landing Roll,Some Cloud,None,2 to 10,1,Medium,N
6/20/06 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBM,Unknown bird - medium,FALSE,6,2006,Day,930,,,Approach,No Cloud,None,,2 to 10,Medium,N
6/19/06 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,6,2006,Day,900,3000,180,Climb,No Cloud,None,1,1,Small,N
6/18/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,CRJ700,D,UNKBM,Unknown bird - medium,FALSE,6,2006,Day,800,0,,Landing Roll,,,,1,Medium,N
6/17/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,UNKBS,Unknown bird - small,FALSE,6,2006,Dawn,656,0,,Landing Roll,Overcast,None,1,1,Small,
6/16/06 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,QXE,HORIZON AIR,DHC8 DASH 8,C,ZT1,Blackbirds,FALSE,6,2006,Day,900,,,Approach,Some Cloud,None,2 to 10,1,Small,N
6/16/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,EVA,EVA AIR,B-747,D,R1101,Barn owl,FALSE,6,2006,Day,453,0,,Take-off run,Overcast,Rain,,1,Small,N
6/15/06 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,O2111,Rock pigeon,FALSE,6,2006,Day,900,,,Approach,No Cloud,None,,1,Small,N
6/15/06 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,TRUE,6,2006,,,,,,,,,1,Small,
6/12/06 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,NE1,Gulls,FALSE,6,2006,Day,900,,180,Approach,Some Cloud,None,,1,Medium,N
6/11/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,MD-83,D,UNKBS,Unknown bird - small,FALSE,6,2006,Night,2145,50,,Approach,Some Cloud,None,,1,Small,N
6/2/06 0:00,WA,KGEG,SPOKANE INTERNATIONAL,FFT,FRONTIER AIRLINES,A-318,D,UNKBS,Unknown bird - small,FALSE,6,2006,Day,658,0,140,Take-off run,No Cloud,None,,1,Small,N
5/28/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SCX,SUN COUNTRY AIRLINES,B-737-800,D,YM1102,American crow,TRUE,5,2006,Day,1001,350,140,Climb,Overcast,,1,1,Medium,N
5/24/06 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,TRUE,5,2006,,,,,,,,,1,Small,
5/19/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,NWA,NORTHWEST AIRLINES,B-757-200,D,UNKBM,Unknown bird - medium,FALSE,5,2006,,,,,,,,,1,Medium,N
5/18/06 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,COA,CONTINENTAL AIRLINES,EMB-145,D,NE1,Gulls,FALSE,5,2006,Day,721,0,120,Take-off run,No Cloud,None,,1,Medium,N
5/17/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,FDX,FEDEX EXPRESS,DC-10,D,K3302,Red-tailed hawk,TRUE,5,2006,Day,725,500,,Climb,,,1,1,Medium,N
5/14/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,UNKBM,Unknown bird - medium,FALSE,5,2006,Night,,7000,230,Climb,No Cloud,None,1,1,Medium,N
5/8/06 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BUS,BUSINESS,C-150,A,ZT101,Red-winged blackbird,TRUE,5,2006,Day,1710,60,60,Approach,No Cloud,None,1,1,Small,N
5/5/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-400,D,UNKBM,Unknown bird - medium,FALSE,5,2006,,,,,Climb,,,,1,Medium,N
5/3/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,A-319,D,N6016,Western sandpiper,TRUE,5,2006,Day,1130,0,120,Take-off run,No Cloud,None,2 to 10,2 to 10,Small,N
5/2/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,NE106,Glaucous-winged gull,TRUE,5,2006,Dusk,1955,1300,,Approach,No Cloud,None,,1,Medium,N
4/30/06 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-17A,,Z,Perching birds (z),FALSE,4,2006,Night,2300,1800,180,Approach,,,,,Small,E
4/28/06 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-17A,,ZX309,White-crowned sparrow,FALSE,4,2006,Night,15,500,130,Approach,,,,,Small,N
4/20/06 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-17A,,YH004,Horned lark,FALSE,4,2006,Day,1145,1500,180,Approach,,,,,Small,N
4/19/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,AAL,AMERICAN AIRLINES,MD-83,D,Z6014,Hermit thrush,TRUE,4,2006,Day,1036,600,,Approach,Some Cloud,None,1,1,Small,N
4/16/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,NE106,Glaucous-winged gull,TRUE,4,2006,Day,1220,200,140,Approach,Some Cloud,None,1,1,Medium,N
4/16/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,CLX,CARGOLUX AIRLINES INTL,B-747-400,D,NE106,Glaucous-winged gull,TRUE,4,2006,Night,119,0,,Landing Roll,Some Cloud,Rain,,1,Medium,
4/12/06 0:00,WA,KAWO,ARLINGTON MUNICIPAL ARPT (WA),BUS,BUSINESS,ROBINSON R22,A,UNKBS,Unknown bird - small,FALSE,4,2006,Day,,50,30,Approach,Overcast,None,,1,Small,N
4/8/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,TRUE,4,2006,,,,,,,,,1,Small,
4/4/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,USA,1US AIRWAYS,A-319,D,J2106,Green-winged teal,TRUE,4,2006,Night,2026,650,114,Approach,No Cloud,None,,1,Small,N
4/1/06 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-767-300,D,NE1,Gulls,TRUE,4,2006,Dawn,546,,,Approach,Overcast,Rain,1,1,Medium,N
3/24/06 0:00,WA,S50,AUBURN MUNICIPAL ARPT (WA),GOV,GOVERNMENT,C-182 SKYLAN,A,UNKBM,Unknown bird - medium,FALSE,3,2006,Night,2350,50,60,Approach,Some Cloud,Rain,2 to 10,1,Medium,N
3/22/06 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,DA-50 FALCON,D,J2204,Canada goose,TRUE,3,2006,Day,1359,100,135,Approach,Some Cloud,Rain,2 to 10,1,Large,M
3/17/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,TRUE,3,2006,,,,,,,,,1,Small,
3/16/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,MRA,MARTINAIRE,MD-11,D,R1101,Barn owl,TRUE,3,2006,Night,1927,0,,Landing Roll,Overcast,Rain,,1,Small,
3/12/06 0:00,WA,KGEG,SPOKANE INTERNATIONAL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,FALSE,3,2006,Night,2213,,,Approach,No Cloud,None,,1,Medium,N
2/12/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,FALSE,2,2006,Night,2303,0,90,Take-off run,,,,1,Medium,N
2/9/06 0:00,WA,KMWH,GRANT COUNTY ARPT,BUS,BUSINESS,PILATUS PC12,C,UNKBM,Unknown bird - medium,FALSE,2,2006,Day,,1500,120,Climb,Overcast,Rain,1,1,Medium,M?
2/6/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,NE106,Glaucous-winged gull,TRUE,2,2006,Day,1230,0,0,Parked,No Cloud,None,1,1,Medium,N
2/6/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,TRUE,2,2006,,,,,,,,,1,Small,
2/1/06 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,2,2006,Day,1000,,180,,No Cloud,None,2 to 10,1,Small,N
1/31/06 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,AMF,AMERIFLIGHT,BE-1900,C,J2109,Mallard,TRUE,1,2006,Night,1851,,,Approach,Overcast,Rain,,2 to 10,Medium,N
1/28/06 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-1/200,D,UNKBS,Unknown bird - small,FALSE,1,2006,Day,,,,,Some Cloud,None,2 to 10,2 to 10,Small,N
1/27/06 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747,D,UNKBS,Unknown bird - small,FALSE,1,2006,Day,,0,,Take-off run,No Cloud,None,2 to 10,1,Small,N
1/26/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,NE106,Glaucous-winged gull,TRUE,1,2006,,,,,,,,,1,Medium,
1/26/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,TRUE,1,2006,,,,,,,,,1,Small,
1/26/06 0:00,WA,KGEG,SPOKANE INTERNATIONAL,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,FALSE,1,2006,Day,1630,1500,170,Approach,Overcast,None,,1,Small,N
1/12/06 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,1,2006,,,,,,Some Cloud,None,,1,Small,N
1/11/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,NE1,Gulls,TRUE,1,2006,,,,,,,,,1,Medium,
1/11/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,MD-83,D,UNKBS,Unknown bird - small,FALSE,1,2006,Day,822,,,Approach,Overcast,Rain,,1,Small,
1/6/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-400,D,UNKBM,Unknown bird - medium,FALSE,1,2006,,,0,,Take-off run,Overcast,None,,1,Medium,
1/1/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,R1101,Barn owl,TRUE,1,2006,Night,2110,0,50,Landing Roll,Some Cloud,None,,1,Small,N
1/1/06 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-400,D,NE1,Gulls,FALSE,1,2006,Day,1510,0,,Take-off run,Some Cloud,None,,1,Medium,N
12/28/05 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UPS,UPS AIRLINES,A-300,D,L4302,Gray partridge,TRUE,12,2005,Dawn,700,0,,Landing Roll,Overcast,"Fog, Rain",,2 to 10,Small,N
11/16/05 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,UNKBM,Unknown bird - medium,FALSE,11,2005,Night,2130,10000,,Descent,,,,1,Medium,N
11/14/05 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,TRUE,11,2005,,,,,,,,,1,Small,
11/14/05 0:00,WA,KGEG,SPOKANE INTERNATIONAL,NWA,NORTHWEST AIRLINES,A-320,D,UNKBM,Unknown bird - medium,FALSE,11,2005,,,10000,,Descent,,,,2 to 10,Medium,M
11/11/05 0:00,WA,KPSC,TRI-CITIES,QXE,HORIZON AIR,DHC8 DASH 8,C,YL001,European starling,FALSE,11,2005,Dawn,,100,120,Approach,Some Cloud,,,2 to 10,Small,N
11/11/05 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,MD-83,D,J2134,Gadwall,TRUE,11,2005,Night,1721,50,140,Approach,Some Cloud,,2 to 10,2 to 10,Medium,N
11/6/05 0:00,WA,KBLI,BELLINGHAM INTL,1CXP,CASINO EXPRESS AIRLINES,B-737-200,D,UNKBL,Unknown bird - large,FALSE,11,2005,Day,1324,5500,,Climb,Overcast,Rain,,1,Large,M
11/1/05 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-400,D,Z6007,American robin,TRUE,11,2005,Day,1540,400,,Approach,Some Cloud,None,1,1,Small,N
10/29/05 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,NE106,Glaucous-winged gull,FALSE,10,2005,Day,,50,130,Approach,Some Cloud,None,2 to 10,1,Medium,N
10/21/05 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,J21,Ducks,TRUE,10,2005,Night,2030,200,,Approach,Some Cloud,None,2 to 10,2 to 10,Medium,M
10/19/05 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,UNKBS,Unknown bird - small,FALSE,10,2005,Day,1649,,,Approach,Overcast,None,2 to 10,2 to 10,Small,N
10/18/05 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,YL001,European starling,TRUE,10,2005,,,,,,,,,1,Small,
10/17/05 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,10,2005,Day,900,,,,No Cloud,None,,1,Small,N
10/15/05 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,TRUE,10,2005,Day,1300,100,150,Approach,No Cloud,None,2 to 10,2 to 10,Small,N
10/15/05 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BOE,BOEING COMMERCIAL AIRPLANE GRP,B-737-700,D,UNKBS,Unknown bird - small,FALSE,10,2005,Night,630,0,125,Take-off run,No Cloud,None,1,1,Small,N
10/15/05 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,TRUE,10,2005,Day,900,100,150,Approach,No Cloud,None,2 to 10,2 to 10,Small,N
10/14/05 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,Z6,Thrushes,FALSE,10,2005,Day,1000,100,145,Approach,No Cloud,None,1,1,Small,N
10/13/05 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,10,2005,Day,900,,,,No Cloud,None,2 to 10,1,Small,M?
10/11/05 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,10,2005,Day,933,0,135,Landing Roll,No Cloud,None,2 to 10,1,Small,N
10/11/05 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-767-300,D,UNKBM,Unknown bird - medium,FALSE,10,2005,Night,2030,3000,200,Climb,Some Cloud,None,1,1,Medium,N
10/9/05 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,UNKBM,Unknown bird - medium,FALSE,10,2005,Day,1135,0,,Take-off run,,,,1,Medium,
10/8/05 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-17A,,UNKBM,Unknown bird - medium,FALSE,10,2005,Night,2345,500,125,Approach,,,,,Medium,N
10/7/05 0:00,WA,KSEA,SEATTLE-TACOMA INTL,USA,1US AIRWAYS,A-320,D,UNKBL,Unknown bird - large,FALSE,10,2005,Night,,,250,Climb,No Cloud,None,,1,Large,N
10/7/05 0:00,WA,KSEA,SEATTLE-TACOMA INTL,HAL,HAWAIIAN AIR,B-767-300,D,UNKBM,Unknown bird - medium,FALSE,10,2005,Day,900,,,Climb,,,,1,Medium,M?
10/4/05 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-17A,,UNKBM,Unknown bird - medium,FALSE,10,2005,Night,135,1500,160,Approach,,,,,Medium,N
10/3/05 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,QXE,HORIZON AIR,DHC8 DASH 8,C,UNKBS,Unknown bird - small,FALSE,10,2005,,1826,,,Approach,,,,2 to 10,Small,N
9/30/05 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,9,2005,Day,900,1000,160,Approach,Overcast,Rain,,1,Small,N
9/28/05 0:00,WA,KMWH,GRANT COUNTY ARPT,JAL,JAPAN AIRLINES,B-747-400,D,UNKBS,Unknown bird - small,FALSE,9,2005,Day,1030,1000,160,Approach,No Cloud,None,2 to 10,1,Small,N
9/26/05 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,C-17A,,ZT002,Western meadowlark,FALSE,9,2005,Night,2214,1500,160,Approach,,,,,Small,N
9/16/05 0:00,WA,KSEA,SEATTLE-TACOMA INTL,1AWE,AMERICA WEST AIRLINES,A-320,D,UNKBS,Unknown bird - small,FALSE,9,2005,Night,,300,190,Approach,Some Cloud,,,1,Small,N
9/12/05 0:00,WA,KSEA,SEATTLE-TACOMA INTL,1AWE,AMERICA WEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,FALSE,9,2005,Night,,,150,Approach,,,,1,Medium,N
9/2/05 0:00,WA,KSEA,SEATTLE-TACOMA INTL,1AWE,AMERICA WEST AIRLINES,A-320,D,UNKBM,Unknown bird - medium,FALSE,9,2005,Night,,,,Climb,,,,1,Medium,N
9/2/05 0:00,WA,KGEG,SPOKANE INTERNATIONAL,FDX,FEDEX EXPRESS,A-310,D,UNKBM,Unknown bird - medium,FALSE,9,2005,Dawn,530,500,,Approach,,,2 to 10,2 to 10,Medium,N
9/1/05 0:00,WA,KGEG,SPOKANE INTERNATIONAL,ASA,ALASKA AIRLINES,MD-83,D,UNKBS,Unknown bird - small,FALSE,9,2005,,,1500,,Approach,,,2 to 10,1,Small,N
8/31/05 0:00,WA,KGEG,SPOKANE INTERNATIONAL,QXE,HORIZON AIR,DHC8 DASH 8,C,UNKBS,Unknown bird - small,FALSE,8,2005,Day,1715,600,,Approach,Some Cloud,None,,1,Small,N
8/31/05 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,B-757-200,D,UNKBS,Unknown bird - small,FALSE,8,2005,,,2000,,Approach,,,1,1,Small,N
8/23/05 0:00,WA,KPSC,TRI-CITIES,QXE,HORIZON AIR,DHC8 DASH 8,C,UNKBS,Unknown bird - small,FALSE,8,2005,Day,,200,120,Approach,,,,2 to 10,Small,N
8/19/05 0:00,WA,KCLM,WILLIAM R FAIRCHILD INTL ARPT,UNK,UNKNOWN,UNKNOWN,,YI005,Barn swallow,TRUE,8,2005,,,,,,,,,2 to 10,Small,
8/17/05 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,TRUE,8,2005,,,,,,,,,1,Small,
8/13/05 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,BUS,BUSINESS,C-152,A,YL001,European starling,FALSE,8,2005,Day,900,0,,Take-off run,,,,2 to 10,Small,N
8/7/05 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,ASA,ALASKA AIRLINES,B-737-800,D,K33,Hawks,FALSE,8,2005,Day,800,0,,Take-off run,,,1,1,Medium,N
8/6/05 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,R1101,Barn owl,TRUE,8,2005,Night,450,40,145,Approach,No Cloud,None,1,1,Small,N
